"Date","AQS_SITE_ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/05/2016","370210034","3","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/06/2016","370210034","3","5.9","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/07/2016","370210034","3","9.5","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/08/2016","370210034","3","13.9","ug/m3 LC","55","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/09/2016","370210034","3","9.2","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/10/2016","370210034","3","9.9","ug/m3 LC","41","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/11/2016","370210034","3","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/12/2016","370210034","3","8.9","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/13/2016","370210034","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/14/2016","370210034","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/15/2016","370210034","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/16/2016","370210034","3","6.8","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/17/2016","370210034","3","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/18/2016","370210034","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/19/2016","370210034","3","9","ug/m3 LC","38","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/20/2016","370210034","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/21/2016","370210034","3","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/22/2016","370210034","3","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/23/2016","370210034","3","9.6","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/24/2016","370210034","3","14.1","ug/m3 LC","55","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/25/2016","370210034","3","8.8","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/26/2016","370210034","3","11.6","ug/m3 LC","48","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/27/2016","370210034","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/28/2016","370210034","3","2.4","ug/m3 LC","10","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/29/2016","370210034","3","4.9","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/30/2016","370210034","3","7.7","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"03/31/2016","370210034","3","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/01/2016","370210034","3","4","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/02/2016","370210034","3","3.5","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/03/2016","370210034","3","4.3","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/04/2016","370210034","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/05/2016","370210034","3","4.8","ug/m3 LC","20","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/06/2016","370210034","3","3.8","ug/m3 LC","16","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/07/2016","370210034","3","2.9","ug/m3 LC","12","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/08/2016","370210034","3","2.8","ug/m3 LC","12","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/09/2016","370210034","3","3.6","ug/m3 LC","15","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/10/2016","370210034","3","4.4","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/11/2016","370210034","3","5.8","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/12/2016","370210034","3","5.1","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/13/2016","370210034","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/14/2016","370210034","3","7.2","ug/m3 LC","30","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/15/2016","370210034","3","5.1","ug/m3 LC","21","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/16/2016","370210034","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/17/2016","370210034","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/18/2016","370210034","3","7.8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/19/2016","370210034","3","7.7","ug/m3 LC","32","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/20/2016","370210034","3","9.6","ug/m3 LC","40","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/21/2016","370210034","3","8.8","ug/m3 LC","37","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/22/2016","370210034","3","5.4","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/23/2016","370210034","3","4.1","ug/m3 LC","17","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/24/2016","370210034","3","6.5","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/25/2016","370210034","3","7.8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/26/2016","370210034","3","13.6","ug/m3 LC","54","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/27/2016","370210034","3","14.3","ug/m3 LC","56","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/28/2016","370210034","3","6.4","ug/m3 LC","27","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/29/2016","370210034","3","5.7","ug/m3 LC","24","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"04/30/2016","370210034","3","7.8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/01/2016","370210034","3","4.5","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/02/2016","370210034","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/03/2016","370210034","3","3.1","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/04/2016","370210034","3","4.3","ug/m3 LC","18","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/05/2016","370210034","3","2.3","ug/m3 LC","10","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/06/2016","370210034","3","5.3","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/07/2016","370210034","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/08/2016","370210034","3","8.5","ug/m3 LC","35","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/09/2016","370210034","3","11.1","ug/m3 LC","46","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/10/2016","370210034","3","8","ug/m3 LC","33","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/11/2016","370210034","3","10","ug/m3 LC","42","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/12/2016","370210034","3","6.6","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/13/2016","370210034","3","3.2","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/14/2016","370210034","3","5.2","ug/m3 LC","22","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/15/2016","370210034","3","3.4","ug/m3 LC","14","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/16/2016","370210034","3","4.5","ug/m3 LC","19","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/17/2016","370210034","3","5.6","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/18/2016","370210034","3","6.7","ug/m3 LC","28","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/19/2016","370210034","3","2.6","ug/m3 LC","11","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/20/2016","370210034","3","1.9","ug/m3 LC","8","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/21/2016","370210034","3","3","ug/m3 LC","13","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/22/2016","370210034","3","6","ug/m3 LC","25","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
"05/23/2016","370210034","3","5.5","ug/m3 LC","23","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","11700","Asheville, NC","37","North Carolina","021","Buncombe","35.6075000008935","-82.583333"
